2021-09-12T20:39:20.140+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:21.148+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:22.150+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:23.152+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:24.167+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:25.177+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:26.179+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:27.184+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:28.197+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:29.203+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:30.208+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:31.215+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:32.216+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:33.218+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:34.230+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:35.232+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:36.246+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:37.248+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:38.264+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:39.278+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:40.294+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:41.312+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:42.324+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:43.331+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:44.342+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:45.344+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:46.356+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:47.357+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:48.362+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:49.375+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:50.390+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:51.394+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:52.401+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:53.405+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:54.413+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:55.415+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:56.420+09:00,송재홍,IdeState,Inactive,,,,,-1,-1,
2021-09-12T20:39:57.431+09:00,송재홍,IdeState,Active,untitled,Editor,C:/Users/송재홍/AppData/Roaming/JetBrains/IntelliJIdea2021.2/plugins/activity-tracker/ide-events.csv,,10,48,Default task
2021-09-12T20:39:58.438+09:00,송재홍,IdeState,Active,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/StringCompareMain.java,StringCompareMain::main,5,41,Default task
2021-09-12T20:39:59.454+09:00,송재홍,IdeState,Active,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/StringCompareMain.java,StringCompareMain::main,5,41,Default task
2021-09-12T20:40:00.466+09:00,송재홍,IdeState,Active,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/FactorialMain.java,FactorialMain::getFactorial,16,51,Default task
2021-09-12T20:40:01.482+09:00,송재홍,IdeState,Active,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/FactorialMain.java,FactorialMain::getFactorial,16,51,Default task
2021-09-12T20:40:02.496+09:00,송재홍,IdeState,Active,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/FactorialMain.java,FactorialMain::getFactorial,16,51,Default task
2021-09-12T20:40:03.500+09:00,송재홍,IdeState,Active,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/FactorialMain.java,FactorialMain::getFactorial,16,51,Default task
2021-09-12T20:40:04.512+09:00,송재홍,IdeState,Active,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/FactorialMain.java,FactorialMain::getFactorial,16,51,Default task
2021-09-12T20:40:05.521+09:00,송재홍,IdeState,Active,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,27,19,Default task
2021-09-12T20:40:06.529+09:00,송재홍,IdeState,Active,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,27,19,Default task
2021-09-12T20:40:07.531+09:00,송재홍,IdeState,Active,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,27,19,Default task
2021-09-12T20:40:08.544+09:00,송재홍,IdeState,Active,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,27,15,Default task
2021-09-12T20:40:08.635+09:00,송재홍,Action,EditorBackSpace,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,27,15,Default task
2021-09-12T20:40:08.639+09:00,송재홍,KeyEvent,8:8:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,27,14,Default task
2021-09-12T20:40:08.795+09:00,송재홍,Action,EditorBackSpace,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,27,14,Default task
2021-09-12T20:40:08.798+09:00,송재홍,KeyEvent,8:8:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,27,13,Default task
2021-09-12T20:40:09.181+09:00,송재홍,Action,EditorDown,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,27,13,Default task
2021-09-12T20:40:09.182+09:00,송재홍,KeyEvent,65535:40:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,28,13,Default task
2021-09-12T20:40:09.555+09:00,송재홍,Action,EditorRight,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,28,13,Default task
2021-09-12T20:40:09.556+09:00,송재홍,KeyEvent,65535:39:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,28,14,Default task
2021-09-12T20:40:09.560+09:00,송재홍,IdeState,Active,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,28,14,Default task
2021-09-12T20:40:09.827+09:00,송재홍,Action,EditorDown,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,28,14,Default task
2021-09-12T20:40:09.828+09:00,송재홍,KeyEvent,65535:40:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,29,14,Default task
2021-09-12T20:40:10.011+09:00,송재홍,Action,EditorRight,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,29,14,Default task
2021-09-12T20:40:10.012+09:00,송재홍,KeyEvent,65535:39:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,29,15,Default task
2021-09-12T20:40:10.406+09:00,송재홍,Action,EditorBackSpace,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,29,15,Default task
2021-09-12T20:40:10.409+09:00,송재홍,KeyEvent,8:8:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,29,14,Default task
2021-09-12T20:40:10.559+09:00,송재홍,Action,EditorBackSpace,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,29,14,Default task
2021-09-12T20:40:10.561+09:00,송재홍,KeyEvent,8:8:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,29,13,Default task
2021-09-12T20:40:10.563+09:00,송재홍,IdeState,Active,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,29,13,Default task
2021-09-12T20:40:10.949+09:00,송재홍,Action,EditorDown,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,29,13,Default task
2021-09-12T20:40:10.950+09:00,송재홍,KeyEvent,65535:40:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,30,9,Default task
2021-09-12T20:40:11.136+09:00,송재홍,Action,EditorDown,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,30,9,Default task
2021-09-12T20:40:11.137+09:00,송재홍,KeyEvent,65535:40:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,13,Default task
2021-09-12T20:40:11.287+09:00,송재홍,Action,EditorDown,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,13,Default task
2021-09-12T20:40:11.288+09:00,송재홍,KeyEvent,65535:40:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,,32,5,Default task
2021-09-12T20:40:11.476+09:00,송재홍,Action,EditorRight,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,,32,5,Default task
2021-09-12T20:40:11.477+09:00,송재홍,KeyEvent,65535:39:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,,33,0,Default task
2021-09-12T20:40:11.572+09:00,송재홍,IdeState,Active,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,,33,0,Default task
2021-09-12T20:40:11.728+09:00,송재홍,Action,EditorUp,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,,33,0,Default task
2021-09-12T20:40:11.729+09:00,송재홍,KeyEvent,65535:38:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,32,0,Default task
2021-09-12T20:40:11.912+09:00,송재홍,Action,EditorUp,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,32,0,Default task
2021-09-12T20:40:11.913+09:00,송재홍,KeyEvent,65535:38:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,0,Default task
2021-09-12T20:40:12.061+09:00,송재홍,Action,EditorUp,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,0,Default task
2021-09-12T20:40:12.063+09:00,송재홍,KeyEvent,65535:38:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,30,0,Default task
2021-09-12T20:40:12.219+09:00,송재홍,Action,EditorRight,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,30,0,Default task
2021-09-12T20:40:12.220+09:00,송재홍,KeyEvent,65535:39:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,30,1,Default task
2021-09-12T20:40:12.579+09:00,송재홍,IdeState,Active,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,30,1,Default task
2021-09-12T20:40:12.584+09:00,송재홍,Action,EditorRight,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,30,1,Default task
2021-09-12T20:40:12.585+09:00,송재홍,KeyEvent,65535:39:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,30,2,Default task
2021-09-12T20:40:13.091+09:00,송재홍,Action,EditorRight,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,30,2,Default task
2021-09-12T20:40:13.092+09:00,송재홍,KeyEvent,65535:39:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,30,3,Default task
2021-09-12T20:40:13.124+09:00,송재홍,Action,EditorRight,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,30,3,Default task
2021-09-12T20:40:13.125+09:00,송재홍,KeyEvent,65535:39:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,30,4,Default task
2021-09-12T20:40:13.158+09:00,송재홍,Action,EditorRight,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,30,4,Default task
2021-09-12T20:40:13.159+09:00,송재홍,KeyEvent,65535:39:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,30,5,Default task
2021-09-12T20:40:13.190+09:00,송재홍,Action,EditorRight,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,30,5,Default task
2021-09-12T20:40:13.191+09:00,송재홍,KeyEvent,65535:39:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,30,6,Default task
2021-09-12T20:40:13.223+09:00,송재홍,Action,EditorRight,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,30,6,Default task
2021-09-12T20:40:13.224+09:00,송재홍,KeyEvent,65535:39:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,30,7,Default task
2021-09-12T20:40:13.360+09:00,송재홍,Action,EditorDown,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,30,7,Default task
2021-09-12T20:40:13.361+09:00,송재홍,KeyEvent,65535:40:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,7,Default task
2021-09-12T20:40:13.507+09:00,송재홍,Action,EditorRight,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,7,Default task
2021-09-12T20:40:13.508+09:00,송재홍,KeyEvent,65535:39:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,8,Default task
2021-09-12T20:40:13.583+09:00,송재홍,IdeState,Active,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,8,Default task
2021-09-12T20:40:14.019+09:00,송재홍,Action,EditorRight,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,8,Default task
2021-09-12T20:40:14.020+09:00,송재홍,KeyEvent,65535:39:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,9,Default task
2021-09-12T20:40:14.050+09:00,송재홍,Action,EditorRight,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,9,Default task
2021-09-12T20:40:14.051+09:00,송재홍,KeyEvent,65535:39:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,10,Default task
2021-09-12T20:40:14.081+09:00,송재홍,Action,EditorRight,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,10,Default task
2021-09-12T20:40:14.082+09:00,송재홍,KeyEvent,65535:39:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,11,Default task
2021-09-12T20:40:14.117+09:00,송재홍,Action,EditorRight,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,11,Default task
2021-09-12T20:40:14.118+09:00,송재홍,KeyEvent,65535:39:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,12,Default task
2021-09-12T20:40:14.149+09:00,송재홍,Action,EditorRight,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,12,Default task
2021-09-12T20:40:14.150+09:00,송재홍,KeyEvent,65535:39:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,13,Default task
2021-09-12T20:40:14.181+09:00,송재홍,Action,EditorRight,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,13,Default task
2021-09-12T20:40:14.182+09:00,송재홍,KeyEvent,65535:39:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,14,Default task
2021-09-12T20:40:14.215+09:00,송재홍,Action,EditorRight,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,14,Default task
2021-09-12T20:40:14.215+09:00,송재홍,KeyEvent,65535:39:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,15,Default task
2021-09-12T20:40:14.246+09:00,송재홍,Action,EditorRight,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,15,Default task
2021-09-12T20:40:14.247+09:00,송재홍,KeyEvent,65535:39:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,16,Default task
2021-09-12T20:40:14.280+09:00,송재홍,Action,EditorRight,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,16,Default task
2021-09-12T20:40:14.281+09:00,송재홍,KeyEvent,65535:39:0,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,17,Default task
2021-09-12T20:40:14.410+09:00,송재홍,Action,EditorRight,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/MathMain.java,MathMain::getSumBetween,31,17,Default task
